puuid|accountId|summonerId|region|tier|summonerName|leaguePoints|rank|wins|losses|veteran|inactive|freshBlood|hotStreak|profileIconId|revisionDate|summonerLevel
7wflhYXQaNrh4aWG-dSEedeTPihjBITqkDHeTgSSAwxg7AvS9FA7smI87aMauexlhkuoJjzNu_XDDQ|UwQ4DHHS_QsEAfyuN8tKl90Xahr0eM-PGG5ZUEap1G5c9pUUYZkUA2EP|IyON_5IkmvSeGB449pCizSR5cuTvGqypY_Ob1_bMEY2eSnc|kr|grandmaster|맛있는콜라맛젤리|409|I|850|856|False|False|True|True|4533|1596098111000|238
1xEjXxihbnaz1GFvh3LXJA6cPDCWfwd35vW1I55T7uOZpRdd19Hx0eYmV9CwzPFHWRxsLF0vJ00hJA|jTb3sl-e9h9D34c2ShB9lZ2WlV2SjY0yDXaoiJfQBwVe7IZrGsIJVNPH|5Rg-xst-A-0ITNCRcKqmVC6bovkKrHJj92-Im6oQvEGeTMM|kr|grandmaster|daye lihai|537|I|691|661|True|False|False|False|4653|1596005885000|194
EnTMB_Cay8anCO1XsW2LqEJBNo5Bg_9ejC11d__R9FVw05a1BBDqoveZFf0LuENkvi2CrG_oUC-7wA|V-Axgy5VQCnxReB3HV74dUd1Sh3kGX0NF19bZ7DfmR-Ykp8|RorvPooh95yfuBdLE4Spc7w7i2oLsxqARrAdQUoD5PwR13w|kr|grandmaster|승지부기|618|I|120|90|False|False|True|False|4568|1596072050000|168
9XKIdMNmunMPuPf2-4oHB5Y5_5hOoFby0E_eZ6XQE0yw-W0YyV8VQqA8URdK-LTk14nIYKNFfRzQmg|DMHUWhis2cIMFySTl4-D5dgTr7oVvickhJoy_uyIWGySSx0|2TOcKt34to9fCTqdBM8jTOb4kiWoq4df8pk0Ma6qKENaT94|kr|grandmaster|xzl존애디x|511|I|789|764|True|False|False|False|682|1595576518000|516
QDsFfMV9YNZ4rrrUiOBxFZKBqE2Qh0D8ulYC5G_EPODgj99zfC-cFWr4nMNk88SOoIjoZZF-EJqjmw|Yr7xcqomAUS1nPrNFuzOIMvX0dKT56WXEDDi4P17-xfIDnM|_HQe0rPEirweZys1H1GKdMloEITGulOER4lcQlLj7NcVRgI|kr|grandmaster|Arrowlol|633|I|259|155|False|False|True|False|4639|1596079986000|83
8bXYiysUv1FJwkAoDhuerDYChla36b9Gndk8s9TmPehiZevM0S9ctwJV-QUEqn4kr8MEYHgIIhA5bg|aGZL5dyR1bemhd-jY-4NGyTXwbmPC-3hKztBF-Uxz07w|Lf0YcCKlYPzFVUf0cM3oPvNvxI8VN8nR3PkQmktxdYz1LA|kr|grandmaster|아는만큼보인다네|446|I|614|584|True|False|False|False|22|1595808139000|223
XtUX87jKKsY3HJa1POm20E-49qYnGqJtJArZ5_cimtoIcryZgibcD7yIn3tBI7Q4HlywezDcPBeNxg|uqvtFtxtW9Sq1dhUNnUvA41CSAIvQOpG2VZqUypDMx68ae0|8Zx-wpY4IXrwab6D32ZX2E7lm4us1VP8SOAIHLV1o9KHZ8U|kr|grandmaster|BRB Swamp|595|I|808|752|False|False|True|False|847|1596004738000|425
LRJmsbBHtv5DyU67W0JNX7N7ly-96S7WRl6j-CrJj8ZnzABE9B_t__FiL0ulR-0z1do5JErQj8NGug|EkDcnVXuHCdd7vju9Wvz9hsGi_rKD0M8-6CHZzmaR3DthB0|jDc_AmTcmahlaxyuVXUHIbs2YFZsMh0VVPhW9bxU2zTG9E4|kr|grandmaster|수금토토일민우|472|I|179|144|False|False|False|False|3587|1596079772000|187
2yu_n4xWdkh5my5F-W853B3VSpZbL1sdUo9Ymx9AwZ7t5jgLzHYQHocQQB7QEknVbjLVbUNdkt0nIQ|k23MXNdgTniSdzbMXeYcS6EYdmlIOcgg1aobUUw8ZKu_mX50dhZ3hjKW|FF82wupkARpGYDqbyPj-RK4khOtdNgJ5FHoLtftF3lYbqL0|kr|grandmaster|플옵가고싶어요|541|I|223|195|False|False|False|False|4533|1596093989000|171
fdzdEWbzEHHp4PL_oiJpZ9AFp_TaMfJoZjzj-N-yjfzz9YJLSRPPlcRJ3TOT9HtkzWFNQUrkDC4kGQ|przpggoRlNdXNrE4UQWR5ye0hhOQCNfF-SoMsD5xnKlA3QI3mwbIa6pL|GbkF_kDak5QP-9_SRTxI8bKLiiDkyWlUja-naArhxAX--GE|kr|grandmaster|베일에 싸인 사람|421|I|175|90|False|False|True|True|665|1596022088000|49
C9BwIGNioLKO_KnEFkiCNLMdNOlfOQ5GXHD7mrfHzxH6v2powoUwKLHYnIiUPIFB27i_OdQuyxPXBQ|kg-S8y4zvMgRoANCgUDy4pO3aZ2if2U7nVJCz2iXVbja|JhG9XqV4s0d1LpYbz0aManOUxLlk4dE1oGuVGIACo25ddAE|kr|grandmaster|손연우 남자친구|513|I|389|362|False|False|False|True|3900|1595906765000|287
VX5LOru300rnFB8yFbJSNXMQRdzNGtWp5e9qXWVavEUDHkc9z5p1vxEGdjm7QJkiKKFEsgfXj0ucpg|C_vjErG4Qk3pF-7jwZWiVUIbsSCIOqHmlZ7XPIHKqTzYukBHC0MtqX2q|emXdWKlluDtpC2MA_j6BspiPZAzkzkLZEAFAmeefxoK7BSw|kr|grandmaster|persistently |385|I|410|373|False|False|False|False|7|1596017691000|136
Ae5hGzi3ez-JzCt4T9xiUSNQDZ_fVnFNfjREMv0vtvYt6XFppIIz7LzVdNO4t8X1pgXz8q1dDFX2gg|FUkqUi4jhqOospZeGx5cAlg7-I3QvhI2UsZCBhfcpZwAlHNu6n5h2UnU|dJbAVE7cCOL54EjY8Quxcs9_Ll9i42pDCOxvBOPbVGHQb-k|kr|grandmaster|Xiaoyu Tokey OwO|442|I|709|610|False|False|False|True|4568|1596011373000|107
sBhGq7bAETtqpypsBMEds0Dwt5nAu2xKCkkDdUsLqSaAda_pi1VpVxV2EhFoec1U6CLKEby9kcPszw|oLR-ZKx0kGL4C2BRlE2wOZwCnVe2dpDwp--30z6WLnhKswUPLNU1HDgQ|teuSltnnYeuf_m2GCwKiV10TQ1hZM7O2eCBiWmpgYLF6Pqo|kr|grandmaster|Last Sunnnner|318|I|269|223|False|False|False|False|502|1596005912000|74
JiDFA9X_S9K2cMHnUTfnYqpykN1_eZsIeAiEUfwcmgg-145e88sDaNTs1m5dvDofACnDNO-iIcxk3A|y7Bi5RQp2fdVZiLv7pawjJGlKvJx72slUrgxWJk32KfjsIe1nZj4nzOt|4kAVgKtM0FN64RGZPyO-w6mZjRFgLaPuH0uP6TW49pAs-5E|kr|grandmaster|에스카노르 킹|489|I|396|371|True|False|False|True|4552|1596094171000|151
pfB1Z6WnsEXIiT1nfG4Tx6tbfaZ-t7TNcSKDw0DNWyo55gVocY6O6XsQM6EV_15gHi3VxO-fdEY8Ew|7u-cmiXz2G7FLrpTtCrMzlYjMIDzIS0egl7gyzDUtFwNe-o|-wD1t0R1gOTaRUPI1fL3xsqesWxjNpP5zBQfujMZvgsbOFI|kr|grandmaster|물다이아123|291|I|146|121|False|False|True|False|1665|1595984897000|113
rRLuJkhNMyETN9RCT0FdzeAAKcLtHxgTCBnw2LF9Oie2AzU4OA_OR0jpeNnTsf3CZAs5v2OHxIRpBQ|Oel9TE1kyGpD53CQve3nHKSyc1hEH5t70HeCV-xf5DLtrfcfIXpEJ0pS|zVf5gVuGi3pWuRjRyYp7msGMzxjBreMiVf9bWs93_clC0NE|kr|grandmaster|wfs|323|I|120|106|False|False|False|False|3795|1595381162000|98
EOzMQ81BhA3as-nKgkIU4wolKzHQm9ME1stHrI4dlIhu7DOwOoDpegqXROeMM0P8Fg-f8p8_qlbjIQ|iD_JN5hxbP056XdGcc0rWqUe6QEmZlmDP42O02pXe8GYtHo|8XbiefPau1UHN5Ndp9eazFe3hMyfKMSkhounjKUGUkmBSfk|kr|grandmaster|준탱이528|402|I|277|268|False|False|False|False|3207|1596002215000|203
rnYoSIfc5ZDuw63ciarFpVZ8kpxl-MmKgRTNBg1F1yyzvHjD-Nauf8BbtWm7bk_jxdILmEVGu_pEHA|sjoBOefy-KLUAcJNkoBpF8-tHf_8xaB4Wg_tFcgrOjCWbXBTK-4ogf08|tcru4-ZFCFUlFgbhURx-NJkFlCaE4Ffr32RhFE114SNthoU|kr|grandmaster|hf ghkyu2|318|I|388|367|True|False|False|False|4655|1596090950000|190
TOh05FxYm6-poosNYcChxPmW65xmoQb3BiUYA5FXg94LAzdA6Fy7uA7t_1Bd05ZsMMrrlbrEuqSPag|hw9KQpG6I602aZgoSkXXX90FvTvThEb2rnOPTUYb0NRTXWxpzSLVjLjd|lsxzBIgl27t1STRD49g5v6uWUrhUSeSGaj6stTwrYH418-A|kr|grandmaster|dao mei dan|384|I|779|760|True|False|False|True|3478|1596085008000|239
hL_rXn4kbEoI8W5z5zVarTlS2cj8YmJ4bYc4R4k6E9dm7PO49TnaQJritnW4erD_OLWAAum_8D1utg|QBdYn5wCOHLSJ8SG7u2F5SPXDhYvvV2qAyQx9gvvhTnr|fijrErFTNdJ3Ie44oD2hGaMiif0JxLKosgo2GkFzQ814YQ|kr|grandmaster|박투신|403|I|260|232|False|False|False|False|3879|1595499961000|217
OXh0MNqXvCGGeKDdhGaytr34uB3Nn3Txv0NRgnA4wKBvg_oX6M-OFHO3AF25amkhTN9TLD4KhIkweA|i9GmCIa3z4PH7wUuLm-2k6rpmytkFVi_CadLrGUDAPe3|_zjKAF1LzAsQzkVV1zXXakBDHdV8ZicW11Sd-Ah5mDNcuQ|kr|grandmaster|냐하준|421|I|469|407|False|False|True|True|1630|1595911223000|301
HysEi6YpU-GnCWFxZoGFCy3uUphqDCs0UZ8F_SX-UPHAHrI3M_WCE9EVZqm7xdQGZja_9f7Atrhj3g|hcJ-43guJc5H5fTVCBbNkPgvFpFH-LBtdHgYDrt4wf_8|MRFFMc6CljlMyB3089TERBrH_NreNzt7a6gdZSfTmTpe_w|kr|grandmaster|압도적인|576|I|145|134|False|False|False|True|4363|1595987084000|156
uQ5f-hS1mIf6CfSi3g4hjPnh4TpIFnaP3X8JARJUz0fWedLzD8vQjYJPxZNHzPqvRVA472R8_NxOzg|kcAlnw9-g9Z6zhHsEw_VC5J4AJMsZZwGfdjHto3Ph4BaIvEpEbCOlDko|G3Rys3uzylItfQOlpYwov-5SffEf4uajDoJap6W0GVFUnRY|kr|grandmaster|can see you|332|I|751|672|True|False|False|False|775|1596087607000|123
bESAku3pZT4E0ML-TM6KxpsH-kvlfMK1mIRwHadOx3Xi3p74dppGUy2skQVOeDmPfBUGSq6p3Eyv5A|kOBd1xmJeh0dmbykN0OnJ48rLUUDZ36R0uj2g7iE9lgcCBo|M8r93RZ1YGxR6IrDj111nJ9hyn_Kg2eYMcq2GfFjqcSTBco|kr|grandmaster|튀자튀자아|317|I|466|451|True|False|False|False|3160|1595897743000|354
af2R28H_LiLd3tgMhTf93xNWU8SuGBmPJ-9oAZgDfkn7DSAzARtgqWeG8qRtfKxhdGKc-fSCX0tUkw|gO7P3Gany48dxDPkm8mQ7774wycwuBFaL9ZsEr-NWSdm7lVdecllgPlI|w7i4BoZ_QMYd71MxBSFsIWsZ-7YFQ9vLUESHHgxX9fjxF_4|kr|grandmaster|에이펙스 고고|357|I|584|554|False|False|False|False|29|1596088635000|103
uIZ1340iVPASQDLGf6ZOggZxw8AaZPZdfT8VyVRxrBK_ufinbIN8ubdC8V-SDotxKPV2aLPzdYLy3w|QcWmwGjP8E6II320jijLwyWK_3q-gBypNmIdNgyhj0R9LLjjSGf18Rrd|VGs8D8aKY77iRaF40is7FBJUgAHbazA3RAUzawUVP1Su-TI|kr|grandmaster|xiondi|375|I|196|119|True|False|False|False|4575|1596057740000|56
PqDZ_ixE_T9vkf3DlZzoVvQJoXOe4NOY2RoP4xuQeowJZHf8QcciyATh_gG4MIYDHV7nam-hJuHjbg|XHcFkAZJ1UnylonVyzzbKe3o5JwJqYaS_Ld6VpcEzsPXXxc|6_mlYeJ6s0t6fHpGd2NKuV5cB-lWXyFIpAZfWOvsWCMlPtg|kr|grandmaster|Twlsted |598|I|356|289|False|False|False|False|3175|1596083440000|95
2DiYAaoG3_WVkmvAvfM4GdDTk4PqgUyoRA1E7Jnld2pOErYOi8A5e9G98rtD4fq6mfctaOpFUMPYgg|Kz-Bl9BgZlusk4Q7JtV497c5bGUsVmOvtude70vUmw7ah6E|2owawV_F9Nq5TSmT2jklWCEkOnyOcXOZXuvnfdL2NeEzM9U|kr|grandmaster|Curious PoP|416|I|177|151|False|False|False|False|3458|1596017918000|256
AmCYLMxQdWNWf7DuOFi23Wvc-MPfb1J81nduHO7CJxxarZ15AjhJLyQ0C9cLxh4_fWHS1ajZdUZP8Q|fR02OQNzMRrAv7KhDXeWTsFRNu3lhda8QqXgj3YTY_NB|GI48jP25wR4kSNlBIONargE0B5nSIHJqTstrO33nNasybg|kr|grandmaster|Youtube 성훈|372|I|301|273|True|False|False|False|965|1596086572000|167
bgcjRVh1z9Cw3Qrw1nueQQNWTxLselei6zv5CQlBrHUAcgornLcoUhAhHFJzke9Q4qTdMSqIzz92SQ|mTyfNLJWMgh4b-qCqQWy6ynqovazc4L1KlPk2dGdmq1wFB8|LIIRwaxHOkEF_487kpeCo1Fnp6DapZNdM9z53eGbuT3Ip7g|kr|grandmaster|SEOKOON|299|I|355|316|False|False|True|False|4656|1596038470000|459
VYKqy1p1LoQ_yNQCD1Zlo7RzOhYQKSMr211l2Q8uTuZJi4GPTyYNe6MDrOicb_s2qxOwNE7qExHPQQ|52lxgtLdEsesae1NvcfRSSWGIAM_sjmG7sUk5WxrUjf9o7s|c0R8cOsc9wPs-EycF9EQJNKSkPazyLwfKEdY7XOcX-uEIpE|kr|grandmaster|SeongHw4n|331|I|149|130|False|False|True|False|1480|1596079893000|351
yX2tnF4Csl8dg7Mk5q5gekq78s8IY4LtM6II3r-a3bt5C9zrdXxnAKNwzn82yUSFM7EjQWISiNTCng|mw5oVAxobDtKt1JQD3nrGwQ5N069kltuHWtbZpWwB7WUkFAhbdFbUnpC|w4w77kHBBzKcP7UK0y8BPMBNDAfVxYUQdfPRInzcaWwpv64|kr|grandmaster|IGz1019458971|472|I|590|565|True|False|False|False|4379|1596085445000|169
VF1EGNOuD-P4r5QQ0cJAXEPuszROUxo3YhAVOhiEMGpwye0gbiwzA5ntRLs0rBUv4N3fKxRrXEl7_Q|_AsfNoPTE_KaUcUAwDzMsJZNTfTsY_JJt8WooWml1dzCCug|n8_YZk1ZjWuiVQqOIMh1-rQZcMLDzg29_4vPuVCtLHKyJvs|kr|grandmaster|불꽃남자김상원|447|I|599|569|False|False|True|False|4568|1596002618000|426
UxO6w7WQNPBZUNxzs3bMobrBDjVUWwnT6tsPCqwGYG-KoPamN5VqMR0pWjX-VXFEb5HT0en9VdQvEA|rJ4VA9qLUcIFoDE5EMZtXZeUKT5o1a3fCeu1njK1g2OvNgJpxb9H846a|Bc6DDFzJN8W66jVChUmdVkP22LVWg2qemc1mP8vdLsiX3xM|kr|grandmaster|Till rapking|482|I|753|702|False|False|True|True|4027|1595998753000|172
t0tkoZQ2wDbMI4NbxAy1e9UZ08bXCR16EF0OV4A4PdPqOZ4YUjQiib0NcLbIe00_i_lF5RhZg9PyQg|WEj8So-k5SV55HViDOUdm5uRa_bBMdWlt1IzCXi0kTNyJkc|e2gTrWeiKn1V7Xq8GCbKUMr2lcXnNL-lq9f9aPUncR1zDGc|kr|grandmaster|뽀허니|344|I|564|539|True|False|False|False|3804|1595872384000|456
1lGZPol-oAsf0HwDxkqH7s7wdutNf21nm3O-5CFw9zhSeGNoBM8CAXUvOZRlKMKPqx0qImG1KYaK-w|6l9tgO3NeHTnxUUgSDGd-KZSi-xA6fQaU83sSDePFnVL1PA|MN9JLt2X23tpOTPI7TrA5rQ6XaIn1qId4co22CV-2EWhY1w|kr|grandmaster|wangy1yun|343|I|586|564|False|False|False|False|4637|1596107932000|299
5XR7Wr-Y6hkrzWK-YMRdhbEuQ6fYSKNlsLK0LDhJSdTuLIX9m2J4MKBNOBI86OwUYLAHIqZ2X9Nr7g|9pHX4fKjjRl1QTdKTOAX75vBa5gUjVLYuofe1F9FnaRFi8Q|DylpvWPbrtgUzxqWPq87XCyncthJSSH7cNHptRw0vBd0qiQ|kr|grandmaster|삼육인생|313|I|250|138|False|False|True|True|0|1596083800000|75
emTOEkhyKHRyxKWgwDVN3VVgW9ImUpdpe8N6d9vku-tY-uEExNx1udqMJRJOlTu86KDxkehk1fOT6Q|qMIzEGP8vEjCubkBb03GsheSjMB5wm_VF368LiHyR0HZaMs|IUHUB8bsEfDujDHCEZ9JhBm-lA5BoqZ1fVWn30x2rz-7jkA|kr|grandmaster|김떡순|371|I|345|305|False|False|False|True|4533|1595990208000|264
qWeZDDSrJkQ2XtyxAOS5vjYhbZhJE4qrktrUES7GokGxw8boOha1mrZi-LNHU8lGOzIIX_xg8Q58Sg|2NInc4WXXl81C82J-LUwsPAI6VejqaApNGNPjguHXl2dpy4ksITsL8ak|_KDqIJvwzvuU5kFoihNYIjlbfgvvIoUe69vFdK1tL2qUEU8|kr|grandmaster|xuanwoningren|390|I|220|186|True|False|False|False|22|1595684565000|139
VFFfvX81tmjMMTK7x-XDEfxEjgfnzmklNOxjmde3VmdTd8I4kDONtATKa_L9p49nzZxsIhgwwMtRgg|RTp0amwnToGYsSwsYY6zPkjxf4SO5BkZGKHeKMbK1unrhxA|zJ3swuHez8MjXUKiZhkRRd23-gIkP-ZkCTSSUzu74xQkRls|kr|grandmaster|zr쿤|332|I|363|342|False|False|False|False|3812|1595900996000|246
UeVI2uqLybrhJn5eM-H_tYYILiJ4hbiy7yHHRzDabLG002buiCnbN8A0bd1pRAbrZckd4PDf6z-emg|SQsqus0o-_Ex0ACrH2VhbjFeqf_0Vl6TvaVVfusfdpf9Lbc|vKAaNAkcl8N5xaX_2eDJJ1JhEJPcUcRsxeb9nIxkEsTbUvc|kr|grandmaster|lililiillilll01|321|I|373|346|False|False|False|False|4655|1596006862000|220
E-6ADlsaNiflgv5XUhpDywV96M_CkoZQCV9D3pn_kj9HDidcOmA_6kvncoZ0hwz_wbgkmYNPbRfVbg|GV0MsG4Vz0j1Zkf7dFU4Y_PdeL4XVXVobJkYQWcCgROsQgEyGOJy2Jtj|r0JEx_qi7EHBiZfqv46fMPyGW2ZLtRZAcZ8ftprC0f8e74c|kr|grandmaster|김촐래|617|I|138|87|False|False|True|False|4568|1595742356000|80
MJsvPvQeaabtxZztl_oZ_LQfGirmefd88sku6dNlK4sxz5pq2utheBSBkwHkDodJMvIE_zmss28Mqg|yJhJnKETBbBOevfxwWWARijfu8SizF7So5LfKSwAHcOc|DXitXVCa0qw_SI9T8fzFk6qW9ymmZVvr1wEO7vsvIBXRpg|kr|grandmaster|I Seven Head|466|I|936|909|True|False|False|False|4606|1596089096000|337
Ig20ijoR2WkRDw0pUD-aF2A3sFBUEhOdXnUGWYRB3lnb4rJtf8HhsbKY8NsQBgnHbBs220n-0w1oUg|sLK3m3cDRlj5rN2umtGQHlRMiRqhhO0v1611Wpjx7gSMZfw|i0l5BfwNGXIGnAV2ZiTEtUnSdmmXBvt0sVzF5k9T5nJaZCU|kr|grandmaster|금천구 칼날주먹|672|I|575|558|False|False|True|False|4626|1596028269000|235
5Ftq8M7T10ccDtGcKdY8bnviJOKO0gM1Yt2H1ChZQjfM3lC-OFJI7VLY78BB4VXqZEzOD5Ob864Avg|z2oDpxbMxJPmlEcqwveCS6-uDNukOGdCojGMUa09FGs_DNfevg19sZsy|1rHG_axTDBIqM1wnE4mE6XzWkUegCrnqjuN9r2B3D0Ro_Iw|kr|grandmaster|더높은곳으로비상|329|I|231|196|False|False|True|False|4368|1595851583000|96
7L-XmttA9POGSAKeFqpYVE1i7KVy_r3wDUtnd386Ay6ymELzLINwN1XafpsF1h0W015gcg4E2QlXBQ|vHxGfhRo001grmKJpTn_1yu-AlALXFQSVdSJhT1A0qeMkzsvvSJjjBz-|OjwhX_-0csUai557rpdZkXtOthOvPYXJIOUCV9w4scbSspI|kr|grandmaster|cong dian bao|608|I|474|495|False|False|True|False|4279|1595934706000|311
k0Y--Sea-VUR9FUna_jJw3thD1L_SGyGjND4WmSCU7xcrOjyJ8WkKU_C_GJBDdZx0qB6qeAaLGOwLw|7p-MeLqdo5doZh-2ZdP2yApbqKDJKwYSyalLwZnUD-9C|UVbkIJi2UkWS82rqvoO3TwOaok8ilqfLUoHgXg04gbur6g|kr|grandmaster|어니우기싱꿍꼬또|712|I|272|235|False|False|True|True|4660|1595832634000|181
KB8qcC7MXshMETbaxLlG7-ga1F9S2NtEXJFv5E3VQ8f1K_8Bb3fOGruTL779A2KefTZ1CJsAbS73WA|iQbi1rCTRfVv6LcmGZYAVAqnBni-2Ep3y-RfGnjVJ_btkDM|rxNsFazHW_3yqY6ktOYXQRbH4TDXK8u_zPt04Ycm2j7Hji8|kr|grandmaster|SANDBOX To1anD|363|I|870|889|False|False|False|False|4568|1596006468000|519
-4mp7Av706tK651KI0P6nHBJyen1hyGk_Fi5isNMwkb2SE1jxHZsHPPFnk2lvQu6jiCXNUU_N0TR9w|T8RGNXr0WrxXyLXHVAbbApJtDpap3tRniLeleP119NhAfpCMwxGXh1IV|L1XLWsytOCWtEGoDb3DP1oIJotfQKVbKPmk6wArB3J_tC3c|kr|grandmaster|금두더지|351|I|132|90|False|False|False|False|4571|1595904599000|71
_cS02LAZbJzlQEEdS7JpQN6lVnc1ZWctBNPKFAfy_VgbW5GvfjYdnhNa3PzBoSlD3SOt_CHFaM1Q4g|55W7loTTJJqCNlktNsVhqtM3UtPikjRIWspuyP1nGFk|FOvJtJuRxb4IeCfrlxOJLJe1CkadquKF9K36MOOxehjyew|kr|grandmaster|SKT T1 서폿티모|357|I|254|221|False|False|False|False|787|1596096785000|163
bOqOi8adPvfrn0XoS5H5WcqDzTAAV3NGQQId992tOItGsIl3fZTyRYh0oFwYAan1vaB_dToFqqdiRw|uj6T5PJ8_fhnABDzzifdIwgveSGrG54ZLd_CWvW7e3EWWM07RPy7Cymc|Dctsbkdap7ODIP5lypaZfN-WCnNr2Mwc4ffe5YI7E3M3FSA|kr|grandmaster|GnaBB|426|I|387|323|True|False|False|False|7|1596081585000|84
x-FgtaZrJw0ECKXjTKFP_d641zn4e_qkA-0L1b85dTEbBlZbBYtZZ3QHU6YSpSjVY7P6I8pqx8JnDA|RQcqsOODd1_P4_IZuck9LONuknzTWWvvJdShjq9ojaw_4o3b9jpHtV6D|cBgz4jAOKq6ue_q5z0oI2qi7mz0ziyaJS_KWGt2lq6i7h1U|kr|grandmaster|메이티엔마라탕|464|I|137|100|True|False|False|True|29|1596088635000|49
E2atuIVbZgRWZt2gmjuNASYin8slLgQ1vprw0nLB3miE2j2N1OA2dw3td9aZo8aLxz87l04mFz2iIQ|aNlzhjRaSB-4zk8s0rWgMyXdWhs_CgJbjxtV9yjHRwBt0ByM1t5Ah3e9|rN8ZOp_dOc1ioIS7MI50lk-aeOBGbEJNCYfznXG6g-ah-tM|kr|grandmaster|비타민을챙겨먹자|353|I|645|636|True|False|False|False|4270|1596086077000|332
I3jLksjD3SOw3WV__YRme6frhOuRwzxAZFSCws3IRzCcI3kwnIOQk3xcJGCYkq7usgp3jQI-mtsZCA|NW0w7V3vJvaHgfqaNirty03Al_48fkh-7JsCZlZGuecUusCWWkkOYbOo|3Bnhwr5JXmGeS1uf3BiAIYx_Tb1_HyTLA0clUlN8lZT-VBQ|kr|grandmaster|zhendeshuang|454|I|737|677|True|False|False|True|4|1596028094000|235
bu7-4cEZlWfSKocO6ivoex51nJYjAon-4rE9LoX9e-2dGy0vtWGvTPt9Yw2xbEcHblbTJYii1V8OgA|P4tW1OwVwjalEI-srvUttEzeuHu0gN2-zELe3MwzJLA_gKE5gaNIxbd8|tEV2bc2sJ0YPGpoRSxPEb49KJQbedl1qNf-eTQ3FJwKSI98|kr|grandmaster|안아프게 맞는법1|301|I|415|320|False|False|True|False|4657|1596075810000|89
9E_27d2rSyvot8awxAN_T1i0kaLvgpp6uqoy9bxgsPk42piJ-nMhB-cH9K5l8LBXHTIzrHCaRG0HSA|skspevzDpOeoTjYrbSHkF2ZOejcrTSNKRvZEQmGS-8ZzDCkBdZiOCh8e|F7XYorTVS5q4sOMsJkzPdFJG0gZa-q_cLJDVv7WeTLqM2xU|kr|grandmaster|EC1996|459|I|1029|975|True|False|False|False|4574|1595989306000|217
LA4yGNrE19bancKFT9hBsImR3Gy0vc87xs7FKQ1LDsqB7jAw5luRxleEZMErWdxvtLO0fvg8QTVsgA|AZW2kd2C7zgumQPRaqO6_3nW2T94QTBpIb-_P82LW_kS0QQ|6z0fLdZi9sAsipTP8nmzskCwryPNZYnez_hZnlGhQWY7Vvc|kr|grandmaster|Meow 0w0|449|I|180|144|True|False|False|True|3495|1596004146000|215
eNRE0bLYe6yTqUm7DTYShT3-mX25q5Efe7hHLzXml-KSG3cV_UE9fmjloMscDorDNjZN_rGz83smQA|MD1VsP_xS18qcHmB-yvEXaum_oHr9dNKosgHOCTwTIGlIWxBve84vfGV|7bMVB_Fx-1nGntVqQdzYWKXtqJRuTVzyNYIFO0hMm4RmzHY|kr|grandmaster|Adorevivian|360|I|462|450|False|False|True|False|7|1596024926000|127
biWlP0o0E7_oTMn4HldJZkxCvxhPHg6IDnqzCjFJQJbLivRgYIkz-sJLjYnu75HC6X8WbpkXss4_hA|QYspPcxnvWpevUvcQTmEraAQ5D69T3efBKItT6B_kZy3jCDonAfoqMyT|ncCnPB6TKU8ATSMqOanGcJgqHxHNeaRxz4l-tU-mnZoe06qs|kr|grandmaster|wen shen z|440|I|387|304|True|False|False|False|1596|1596080987000|71
eXD4gTn8JLfUYg5wcuVxtkGYAtPjrNFWcPKQ5qM5DtisSpc0RxiIg0-jaaVFG4Bg_gsZ4TtkUql_IQ|ITr57aR4oFavWd-38SGXTvZ0qeBmtGox3tAx6FFMrRxbZy_iLATlj_Gy|c02D-K0fHWuZGdsdrgZ_xQISNgL_XheViRULKZRiTn_Wwp0|kr|grandmaster|Chenniannian|290|I|1477|1478|False|False|True|True|13|1596059175000|348
Pz-g3QDfGCQDwIV5z9CWL8873pGawJF4FD7ej_7RfTQ3RiYQ7bAPnILhS9nA1B3TgOtQW7gUYGOORA|OL40vAiW_x5tc05tXQrMsjkYUSO-I9WAW5oZ33wIQweX|1SP2R-6hBCRUr_eIGuu0djgX6rax3-BcY0P4FSYBaNrXeA|kr|grandmaster|Dlvvlgold|334|I|446|422|False|False|True|True|4026|1595984494000|256
BPzb5IXt9jdjB9JkrT0Sju05Ob6cAcOPH5EtF-KNqiRdkG0jgYTd11LR7_2eGFbUvkJLrZU0qbsiCg|d820GHZYXtFCw_xNkGxotuMfs9LOx7Yn1BxMwh2kgE7shkQ|QaubV7Rfh3Q2womAioXvnmCqbmdsDKuCiaDw_u3nxw350UE|kr|grandmaster|후잉    으아아아|584|I|110|66|False|False|False|False|4655|1596048102000|73
g96-INb898x4q3sX-V9ikDlmQzBysusV3M0IZ_0SP81XWc2UmJDVfAasAqM2YBT9vGsYGmgLfQ-HFQ|rSHYwg5wdWUjsPMxqIW8mQcCRsplsWEsOHomkbzJ9qAIXbU|eWnhW36yVUAp0efvc27Ru8wWpI9y1fdCEgQhDxXC6G5BrGk|kr|grandmaster|가루눈 OwO|508|I|235|194|False|False|False|True|4418|1595716972000|146
M96fIO8JE-XCUTYU_HvVP-JtgYJwiqzFx_97TM0vrG5ZPZsu53lQwfVpNs_KUXYw7NPJkORoi5dVpQ|Z-HXZrK5ZxVLLZ8NWdnAa9DzTDcZDVF-lFuA9WeFZp3nMBC7FHW5nudX|mxQ1lrMKHDKLOcHvT3sMF-t9uToaV321Zat5wQFN4aw7oFE|kr|grandmaster|I cant stop|505|I|478|456|True|False|False|False|7|1596082117000|124
